id,state_id/id,name
base.county_us_1301,base.state_us_47,Highland
base.county_us_1302,base.state_us_10,Highlands
base.county_us_1303,base.state_us_21,Hill
base.county_us_1304,base.state_us_44,Hill
base.county_us_1305,base.state_us_10,Hillsborough
base.county_us_1306,base.state_us_24,Hillsborough
base.county_us_1307,base.state_us_35,Hillsdale
base.county_us_1308,base.state_us_37,Hinds
base.county_us_1309,base.state_us_6,Hinsdale
base.county_us_1310,base.state_us_22,Hitchcock
base.county_us_1311,base.state_us_30,Hocking
base.county_us_1312,base.state_us_44,Hockley
base.county_us_1313,base.state_us_17,Hodgeman
base.county_us_1314,base.state_us_28,Hoke
base.county_us_1315,base.state_us_10,Holmes
base.county_us_1316,base.state_us_30,Holmes
base.county_us_1317,base.state_us_37,Holmes
base.county_us_1318,base.state_us_22,Holt
base.county_us_1319,base.state_us_38,Holt
base.county_us_1320,base.state_us_12,Honolulu
base.county_us_1321,base.state_us_44,Hood
base.county_us_1322,base.state_us_32,Hood River
base.county_us_1323,base.state_us_22,Hooker
base.county_us_1324,base.state_us_2,Hoonah-Angoon
base.county_us_1325,base.state_us_47,Hopewell City
base.county_us_1326,base.state_us_18,Hopkins
base.county_us_1327,base.state_us_44,Hopkins
base.county_us_1328,base.state_us_39,Hormigueros Municipio
base.county_us_1329,base.state_us_41,Horry
base.county_us_1330,base.state_us_4,Hot Spring
base.county_us_1331,base.state_us_51,Hot Springs
base.county_us_1332,base.state_us_35,Houghton
base.county_us_1333,base.state_us_1,Houston
base.county_us_1334,base.state_us_11,Houston
base.county_us_1335,base.state_us_36,Houston
base.county_us_1336,base.state_us_43,Houston
base.county_us_1337,base.state_us_44,Houston
base.county_us_1338,base.state_us_15,Howard
base.county_us_1339,base.state_us_16,Howard
base.county_us_1340,base.state_us_22,Howard
base.county_us_1341,base.state_us_33,Howard
base.county_us_1342,base.state_us_38,Howard
base.county_us_1343,base.state_us_4,Howard
base.county_us_1344,base.state_us_44,Howard
base.county_us_1345,base.state_us_38,Howell
base.county_us_1346,base.state_us_36,Hubbard
base.county_us_1347,base.state_us_25,Hudson
base.county_us_1348,base.state_us_44,Hudspeth
base.county_us_1349,base.state_us_6,Huerfano
base.county_us_1350,base.state_us_31,Hughes
base.county_us_1351,base.state_us_42,Hughes
base.county_us_1352,base.state_us_39,Humacao Municipio
base.county_us_1353,base.state_us_16,Humboldt
base.county_us_1354,base.state_us_23,Humboldt
base.county_us_1355,base.state_us_5,Humboldt
base.county_us_1356,base.state_us_37,Humphreys
base.county_us_1357,base.state_us_43,Humphreys
base.county_us_1358,base.state_us_44,Hunt
base.county_us_1359,base.state_us_25,Hunterdon
base.county_us_1360,base.state_us_39,Huntingdon
base.county_us_1361,base.state_us_15,Huntington
base.county_us_1362,base.state_us_30,Huron
base.county_us_1363,base.state_us_35,Huron
base.county_us_1364,base.state_us_42,Hutchinson
base.county_us_1365,base.state_us_44,Hutchinson
base.county_us_1366,base.state_us_28,Hyde
base.county_us_1367,base.state_us_42,Hyde
base.county_us_1368,base.state_us_19,Iberia Parish
base.county_us_1369,base.state_us_19,Iberville Parish
base.county_us_1370,base.state_us_16,Ida
base.county_us_1371,base.state_us_13,Idaho
base.county_us_1372,base.state_us_5,Imperial
base.county_us_1373,base.state_us_4,Independence
base.county_us_1374,base.state_us_10,Indian River
base.county_us_1375,base.state_us_39,Indiana
base.county_us_1376,base.state_us_35,Ingham
base.county_us_1377,base.state_us_5,Inyo
base.county_us_1378,base.state_us_35,Ionia
base.county_us_1379,base.state_us_35,Iosco
base.county_us_1380,base.state_us_16,Iowa
base.county_us_1381,base.state_us_50,Iowa
base.county_us_1382,base.state_us_28,Iredell
base.county_us_1383,base.state_us_44,Irion
base.county_us_1384,base.state_us_35,Iron
base.county_us_1385,base.state_us_38,Iron
base.county_us_1386,base.state_us_45,Iron
base.county_us_1387,base.state_us_50,Iron
base.county_us_1388,base.state_us_14,Iroquois
base.county_us_1389,base.state_us_11,Irwin
base.county_us_1390,base.state_us_39,Isabela Municipio
base.county_us_1391,base.state_us_35,Isabella
base.county_us_1392,base.state_us_36,Isanti
base.county_us_1393,base.state_us_48,Island
base.county_us_1394,base.state_us_47,Isle of Wight
base.county_us_1395,base.state_us_37,Issaquena
base.county_us_1396,base.state_us_36,Itasca
base.county_us_1397,base.state_us_37,Itawamba
base.county_us_1398,base.state_us_4,Izard
base.county_us_1399,base.state_us_44,Jack
base.county_us_1400,base.state_us_1,Jackson
base.county_us_1401,base.state_us_10,Jackson
base.county_us_1402,base.state_us_11,Jackson
base.county_us_1403,base.state_us_14,Jackson
base.county_us_1404,base.state_us_15,Jackson
base.county_us_1405,base.state_us_16,Jackson
base.county_us_1406,base.state_us_17,Jackson
base.county_us_1407,base.state_us_18,Jackson
base.county_us_1408,base.state_us_28,Jackson
base.county_us_1409,base.state_us_30,Jackson
base.county_us_1410,base.state_us_31,Jackson
base.county_us_1411,base.state_us_32,Jackson
base.county_us_1412,base.state_us_35,Jackson
base.county_us_1413,base.state_us_36,Jackson
base.county_us_1414,base.state_us_37,Jackson
base.county_us_1415,base.state_us_38,Jackson
base.county_us_1416,base.state_us_4,Jackson
base.county_us_1417,base.state_us_42,Jackson
base.county_us_1418,base.state_us_43,Jackson
base.county_us_1419,base.state_us_44,Jackson
base.county_us_1420,base.state_us_49,Jackson
base.county_us_1421,base.state_us_50,Jackson
base.county_us_1422,base.state_us_6,Jackson
base.county_us_1423,base.state_us_19,Jackson Parish
base.county_us_1424,base.state_us_47,James City
base.county_us_1425,base.state_us_11,Jasper
base.county_us_1426,base.state_us_14,Jasper
base.county_us_1427,base.state_us_15,Jasper
base.county_us_1428,base.state_us_16,Jasper
base.county_us_1429,base.state_us_37,Jasper
base.county_us_1430,base.state_us_38,Jasper
base.county_us_1431,base.state_us_41,Jasper
base.county_us_1432,base.state_us_44,Jasper
base.county_us_1433,base.state_us_15,Jay
base.county_us_1434,base.state_us_39,Jayuya Municipio
base.county_us_1435,base.state_us_11,Jeff Davis
base.county_us_1436,base.state_us_44,Jeff Davis
base.county_us_1437,base.state_us_1,Jefferson
base.county_us_1438,base.state_us_10,Jefferson
base.county_us_1439,base.state_us_11,Jefferson
base.county_us_1440,base.state_us_13,Jefferson
base.county_us_1441,base.state_us_14,Jefferson
base.county_us_1442,base.state_us_15,Jefferson
base.county_us_1443,base.state_us_16,Jefferson
base.county_us_1444,base.state_us_17,Jefferson
base.county_us_1445,base.state_us_18,Jefferson
base.county_us_1446,base.state_us_21,Jefferson
base.county_us_1447,base.state_us_22,Jefferson
base.county_us_1448,base.state_us_27,Jefferson
base.county_us_1449,base.state_us_30,Jefferson
base.county_us_1450,base.state_us_31,Jefferson
base.county_us_1451,base.state_us_32,Jefferson
base.county_us_1452,base.state_us_37,Jefferson
base.county_us_1453,base.state_us_38,Jefferson
base.county_us_1454,base.state_us_39,Jefferson
base.county_us_1455,base.state_us_4,Jefferson
base.county_us_1456,base.state_us_43,Jefferson
base.county_us_1457,base.state_us_44,Jefferson
base.county_us_1458,base.state_us_48,Jefferson
base.county_us_1459,base.state_us_49,Jefferson
base.county_us_1460,base.state_us_50,Jefferson
base.county_us_1461,base.state_us_6,Jefferson
base.county_us_1462,base.state_us_37,Jefferson Davis
base.county_us_1463,base.state_us_19,Jefferson Davis Parish
base.county_us_1464,base.state_us_19,Jefferson Parish
base.county_us_1465,base.state_us_11,Jenkins
base.county_us_1466,base.state_us_15,Jennings
base.county_us_1467,base.state_us_42,Jerauld
base.county_us_1468,base.state_us_13,Jerome
base.county_us_1469,base.state_us_14,Jersey
base.county_us_1470,base.state_us_18,Jessamine
base.county_us_1471,base.state_us_17,Jewell
base.county_us_1472,base.state_us_44,Jim Hogg
base.county_us_1473,base.state_us_44,Jim Wells
base.county_us_1474,base.state_us_14,Jo Daviess
base.county_us_1475,base.state_us_11,Johnson
base.county_us_1476,base.state_us_14,Johnson
base.county_us_1477,base.state_us_15,Johnson
base.county_us_1478,base.state_us_16,Johnson
base.county_us_1479,base.state_us_17,Johnson
base.county_us_1480,base.state_us_18,Johnson
base.county_us_1481,base.state_us_22,Johnson
base.county_us_1482,base.state_us_38,Johnson
base.county_us_1483,base.state_us_4,Johnson
base.county_us_1484,base.state_us_43,Johnson
base.county_us_1485,base.state_us_44,Johnson
base.county_us_1486,base.state_us_51,Johnson
base.county_us_1487,base.state_us_28,Johnston
base.county_us_1488,base.state_us_31,Johnston
base.county_us_1489,base.state_us_11,Jones
base.county_us_1490,base.state_us_16,Jones
base.county_us_1491,base.state_us_28,Jones
base.county_us_1492,base.state_us_37,Jones
base.county_us_1493,base.state_us_42,Jones
base.county_us_1494,base.state_us_44,Jones
base.county_us_1495,base.state_us_32,Josephine
base.county_us_1496,base.state_us_45,Juab
base.county_us_1497,base.state_us_39,Juana Díaz Municipio
base.county_us_1498,base.state_us_21,Judith Basin
base.county_us_1499,base.state_us_39,Juncos Municipio
base.county_us_1500,base.state_us_50,Juneau
base.county_us_1501,base.state_us_2,Juneau City and Borough
base.county_us_1502,base.state_us_39,Juniata
base.county_us_1503,base.state_us_35,Kalamazoo
base.county_us_1504,base.state_us_12,Kalawao
base.county_us_1505,base.state_us_35,Kalkaska
base.county_us_1506,base.state_us_36,Kanabec
base.county_us_1507,base.state_us_49,Kanawha
base.county_us_1508,base.state_us_36,Kandiyohi
base.county_us_1509,base.state_us_14,Kane
base.county_us_1510,base.state_us_45,Kane
base.county_us_1511,base.state_us_14,Kankakee
base.county_us_1512,base.state_us_44,Karnes
base.county_us_1513,base.state_us_12,Kauai
base.county_us_1514,base.state_us_44,Kaufman
base.county_us_1515,base.state_us_31,Kay
base.county_us_1516,base.state_us_22,Kearney
base.county_us_1517,base.state_us_17,Kearny
base.county_us_1518,base.state_us_22,Keith
base.county_us_1519,base.state_us_37,Kemper
base.county_us_1520,base.state_us_2,Kenai Peninsula Borough
base.county_us_1521,base.state_us_14,Kendall
base.county_us_1522,base.state_us_44,Kendall
base.county_us_1523,base.state_us_44,Kenedy
base.county_us_1524,base.state_us_20,Kennebec
base.county_us_1525,base.state_us_50,Kenosha
base.county_us_1526,base.state_us_33,Kent
base.county_us_1527,base.state_us_35,Kent
base.county_us_1528,base.state_us_40,Kent
base.county_us_1529,base.state_us_44,Kent
base.county_us_1530,base.state_us_8,Kent
base.county_us_1531,base.state_us_18,Kenton
base.county_us_1532,base.state_us_16,Keokuk
base.county_us_1533,base.state_us_5,Kern
base.county_us_1534,base.state_us_44,Kerr
base.county_us_1535,base.state_us_41,Kershaw
base.county_us_1536,base.state_us_2,Ketchikan Gateway Borough
base.county_us_1537,base.state_us_50,Kewaunee
base.county_us_1538,base.state_us_35,Keweenaw
base.county_us_1539,base.state_us_22,Keya Paha
base.county_us_1540,base.state_us_29,Kidder
base.county_us_1541,base.state_us_22,Kimball
base.county_us_1542,base.state_us_44,Kimble
base.county_us_1543,base.state_us_44,King
base.county_us_1544,base.state_us_48,King
base.county_us_1545,base.state_us_47,King and Queen
base.county_us_1546,base.state_us_47,King George
base.county_us_1547,base.state_us_47,King William
base.county_us_1548,base.state_us_31,Kingfisher
base.county_us_1549,base.state_us_17,Kingman
base.county_us_1550,base.state_us_27,Kings
base.county_us_1551,base.state_us_5,Kings
base.county_us_1552,base.state_us_42,Kingsbury
base.county_us_1553,base.state_us_44,Kinney
base.county_us_1554,base.state_us_17,Kiowa
base.county_us_1555,base.state_us_31,Kiowa
base.county_us_1556,base.state_us_6,Kiowa
base.county_us_1557,base.state_us_6,Kit Carson
base.county_us_1558,base.state_us_48,Kitsap
base.county_us_1559,base.state_us_48,Kittitas
base.county_us_1560,base.state_us_36,Kittson
base.county_us_1561,base.state_us_32,Klamath
base.county_us_1562,base.state_us_44,Kleberg
base.county_us_1563,base.state_us_48,Klickitat
base.county_us_1564,base.state_us_18,Knott
base.county_us_1565,base.state_us_14,Knox
base.county_us_1566,base.state_us_15,Knox
base.county_us_1567,base.state_us_18,Knox
base.county_us_1568,base.state_us_20,Knox
base.county_us_1569,base.state_us_22,Knox
base.county_us_1570,base.state_us_30,Knox
base.county_us_1571,base.state_us_38,Knox
base.county_us_1572,base.state_us_43,Knox
base.county_us_1573,base.state_us_44,Knox
base.county_us_1574,base.state_us_2,Kodiak Island Borough
base.county_us_1575,base.state_us_36,Koochiching
base.county_us_1576,base.state_us_13,Kootenai
base.county_us_1577,base.state_us_15,Kosciusko
base.county_us_1578,base.state_us_16,Kossuth
base.county_us_1579,base.state_us_50,La Crosse
base.county_us_1580,base.state_us_3,La Paz
base.county_us_1581,base.state_us_6,La Plata
base.county_us_1582,base.state_us_44,La Salle
base.county_us_1583,base.state_us_17,Labette
base.county_us_1584,base.state_us_36,Lac qui Parle
base.county_us_1585,base.state_us_39,Lackawanna
base.county_us_1586,base.state_us_38,Laclede
base.county_us_1587,base.state_us_10,Lafayette
base.county_us_1588,base.state_us_37,Lafayette
base.county_us_1589,base.state_us_38,Lafayette
base.county_us_1590,base.state_us_4,Lafayette
base.county_us_1591,base.state_us_50,Lafayette
base.county_us_1592,base.state_us_19,Lafayette Parish
base.county_us_1593,base.state_us_19,Lafourche Parish
base.county_us_1594,base.state_us_15,LaGrange
base.county_us_1595,base.state_us_39,Lajas Municipio
base.county_us_1596,base.state_us_10,Lake
base.county_us_1597,base.state_us_14,Lake
base.county_us_1598,base.state_us_15,Lake
base.county_us_1599,base.state_us_21,Lake
base.county_us_1600,base.state_us_30,Lake
base.county_us_1601,base.state_us_32,Lake
base.county_us_1602,base.state_us_35,Lake
base.county_us_1603,base.state_us_36,Lake
base.county_us_1604,base.state_us_42,Lake
base.county_us_1605,base.state_us_43,Lake
base.county_us_1606,base.state_us_5,Lake
base.county_us_1607,base.state_us_6,Lake
base.county_us_1608,base.state_us_2,Lake and Peninsula Borough
base.county_us_1609,base.state_us_36,Lake of the Woods
base.county_us_1610,base.state_us_1,Lamar
base.county_us_1611,base.state_us_11,Lamar
base.county_us_1612,base.state_us_37,Lamar
base.county_us_1613,base.state_us_44,Lamar
base.county_us_1614,base.state_us_44,Lamb
base.county_us_1615,base.state_us_46,Lamoille
base.county_us_1616,base.state_us_29,LaMoure
base.county_us_1617,base.state_us_44,Lampasas
base.county_us_1618,base.state_us_22,Lancaster
base.county_us_1619,base.state_us_39,Lancaster
base.county_us_1620,base.state_us_41,Lancaster
base.county_us_1621,base.state_us_47,Lancaster
base.county_us_1622,base.state_us_23,Lander
base.county_us_1623,base.state_us_17,Lane
base.county_us_1624,base.state_us_32,Lane
base.county_us_1625,base.state_us_50,Langlade
base.county_us_1626,base.state_us_11,Lanier
base.county_us_1627,base.state_us_35,Lapeer
base.county_us_1628,base.state_us_15,LaPorte
base.county_us_1629,base.state_us_51,Laramie
base.county_us_1630,base.state_us_39,Lares Municipio
base.county_us_1631,base.state_us_6,Larimer
base.county_us_1632,base.state_us_18,Larue
base.county_us_1633,base.state_us_6,Las Animas
base.county_us_1634,base.state_us_39,Las Marías Municipio
base.county_us_1635,base.state_us_39,Las Piedras Municipio
base.county_us_1636,base.state_us_14,LaSalle
base.county_us_1637,base.state_us_19,LaSalle Parish
base.county_us_1638,base.state_us_5,Lassen
base.county_us_1639,base.state_us_13,Latah
base.county_us_1640,base.state_us_31,Latimer
base.county_us_1641,base.state_us_1,Lauderdale
base.county_us_1642,base.state_us_37,Lauderdale
base.county_us_1643,base.state_us_43,Lauderdale
base.county_us_1644,base.state_us_18,Laurel
base.county_us_1645,base.state_us_11,Laurens
base.county_us_1646,base.state_us_41,Laurens
base.county_us_1647,base.state_us_44,Lavaca
base.county_us_1648,base.state_us_1,Lawrence
base.county_us_1649,base.state_us_14,Lawrence
base.county_us_1650,base.state_us_15,Lawrence
base.county_us_1651,base.state_us_18,Lawrence
base.county_us_1652,base.state_us_30,Lawrence
base.county_us_1653,base.state_us_37,Lawrence
base.county_us_1654,base.state_us_38,Lawrence
base.county_us_1655,base.state_us_39,Lawrence
base.county_us_1656,base.state_us_4,Lawrence
base.county_us_1657,base.state_us_42,Lawrence
base.county_us_1658,base.state_us_43,Lawrence
base.county_us_1659,base.state_us_31,Le Flore
base.county_us_1660,base.state_us_36,Le Sueur
base.county_us_1661,base.state_us_26,Lea
base.county_us_1662,base.state_us_37,Leake
base.county_us_1663,base.state_us_17,Leavenworth
base.county_us_1664,base.state_us_39,Lebanon
base.county_us_1665,base.state_us_1,Lee
base.county_us_1666,base.state_us_10,Lee
base.county_us_1667,base.state_us_11,Lee
base.county_us_1668,base.state_us_14,Lee
base.county_us_1669,base.state_us_16,Lee
base.county_us_1670,base.state_us_18,Lee
base.county_us_1671,base.state_us_28,Lee
base.county_us_1672,base.state_us_37,Lee
base.county_us_1673,base.state_us_4,Lee
base.county_us_1674,base.state_us_41,Lee
base.county_us_1675,base.state_us_44,Lee
base.county_us_1676,base.state_us_47,Lee
base.county_us_1677,base.state_us_35,Leelanau
base.county_us_1678,base.state_us_37,Leflore
base.county_us_1679,base.state_us_39,Lehigh
base.county_us_1680,base.state_us_13,Lemhi
base.county_us_1681,base.state_us_35,Lenawee
base.county_us_1682,base.state_us_28,Lenoir
base.county_us_1683,base.state_us_10,Leon
base.county_us_1684,base.state_us_44,Leon
base.county_us_1685,base.state_us_18,Leslie
base.county_us_1686,base.state_us_18,Letcher
base.county_us_1687,base.state_us_10,Levy
base.county_us_1688,base.state_us_13,Lewis
base.county_us_1689,base.state_us_18,Lewis
base.county_us_1690,base.state_us_27,Lewis
base.county_us_1691,base.state_us_38,Lewis
base.county_us_1692,base.state_us_43,Lewis
base.county_us_1693,base.state_us_48,Lewis
base.county_us_1694,base.state_us_49,Lewis
base.county_us_1695,base.state_us_21,Lewis and Clark
base.county_us_1696,base.state_us_41,Lexington
base.county_us_1697,base.state_us_47,Lexington City
base.county_us_1698,base.state_us_10,Liberty
base.county_us_1699,base.state_us_11,Liberty
base.county_us_1700,base.state_us_21,Liberty
base.county_us_1701,base.state_us_44,Liberty
base.county_us_1702,base.state_us_30,Licking
base.county_us_1703,base.state_us_1,Limestone
base.county_us_1704,base.state_us_44,Limestone
base.county_us_1705,base.state_us_11,Lincoln
base.county_us_1706,base.state_us_13,Lincoln
base.county_us_1707,base.state_us_17,Lincoln
base.county_us_1708,base.state_us_18,Lincoln
base.county_us_1709,base.state_us_20,Lincoln
base.county_us_1710,base.state_us_21,Lincoln
base.county_us_1711,base.state_us_22,Lincoln
base.county_us_1712,base.state_us_23,Lincoln
base.county_us_1713,base.state_us_26,Lincoln
base.county_us_1714,base.state_us_28,Lincoln
base.county_us_1715,base.state_us_31,Lincoln
base.county_us_1716,base.state_us_32,Lincoln
base.county_us_1717,base.state_us_36,Lincoln
base.county_us_1718,base.state_us_37,Lincoln
base.county_us_1719,base.state_us_38,Lincoln
base.county_us_1720,base.state_us_4,Lincoln
base.county_us_1721,base.state_us_42,Lincoln
base.county_us_1722,base.state_us_43,Lincoln
base.county_us_1723,base.state_us_48,Lincoln
base.county_us_1724,base.state_us_49,Lincoln
base.county_us_1725,base.state_us_50,Lincoln
base.county_us_1726,base.state_us_51,Lincoln
base.county_us_1727,base.state_us_6,Lincoln
base.county_us_1728,base.state_us_19,Lincoln Parish
base.county_us_1729,base.state_us_16,Linn
base.county_us_1730,base.state_us_17,Linn
base.county_us_1731,base.state_us_32,Linn
base.county_us_1732,base.state_us_38,Linn
base.county_us_1733,base.state_us_44,Lipscomb
base.county_us_1734,base.state_us_7,Litchfield
base.county_us_1735,base.state_us_4,Little River
base.county_us_1736,base.state_us_44,Live Oak
base.county_us_1737,base.state_us_14,Livingston
base.county_us_1738,base.state_us_18,Livingston
base.county_us_1739,base.state_us_27,Livingston
base.county_us_1740,base.state_us_35,Livingston
base.county_us_1741,base.state_us_38,Livingston
base.county_us_1742,base.state_us_19,Livingston Parish
base.county_us_1743,base.state_us_44,Llano
base.county_us_1744,base.state_us_14,Logan
base.county_us_1745,base.state_us_17,Logan
base.county_us_1746,base.state_us_18,Logan
base.county_us_1747,base.state_us_22,Logan
base.county_us_1748,base.state_us_29,Logan
base.county_us_1749,base.state_us_30,Logan
base.county_us_1750,base.state_us_31,Logan
base.county_us_1751,base.state_us_4,Logan
base.county_us_1752,base.state_us_49,Logan
base.county_us_1753,base.state_us_6,Logan
base.county_us_1754,base.state_us_39,Loíza Municipio
base.county_us_1755,base.state_us_11,Long
base.county_us_1756,base.state_us_4,Lonoke
base.county_us_1757,base.state_us_30,Lorain
base.county_us_1758,base.state_us_26,Los Alamos
base.county_us_1759,base.state_us_5,Los Angeles
base.county_us_1760,base.state_us_43,Loudon
base.county_us_1761,base.state_us_47,Loudoun
base.county_us_1762,base.state_us_16,Louisa
base.county_us_1763,base.state_us_47,Louisa
base.county_us_1764,base.state_us_22,Loup
base.county_us_1765,base.state_us_31,Love
base.county_us_1766,base.state_us_44,Loving
base.county_us_1767,base.state_us_1,Lowndes
base.county_us_1768,base.state_us_11,Lowndes
base.county_us_1769,base.state_us_37,Lowndes
base.county_us_1770,base.state_us_44,Lubbock
base.county_us_1771,base.state_us_16,Lucas
base.county_us_1772,base.state_us_30,Lucas
base.county_us_1773,base.state_us_35,Luce
base.county_us_1774,base.state_us_11,Lumpkin
base.county_us_1775,base.state_us_26,Luna
base.county_us_1776,base.state_us_47,Lunenburg
base.county_us_1777,base.state_us_39,Luquillo Municipio
base.county_us_1778,base.state_us_39,Luzerne
base.county_us_1779,base.state_us_39,Lycoming
base.county_us_1780,base.state_us_42,Lyman
base.county_us_1781,base.state_us_47,Lynchburg City
base.county_us_1782,base.state_us_44,Lynn
base.county_us_1783,base.state_us_16,Lyon
base.county_us_1784,base.state_us_17,Lyon
base.county_us_1785,base.state_us_18,Lyon
base.county_us_1786,base.state_us_23,Lyon
base.county_us_1787,base.state_us_36,Lyon
base.county_us_1788,base.state_us_35,Mackinac
base.county_us_1789,base.state_us_35,Macomb
base.county_us_1790,base.state_us_1,Macon
base.county_us_1791,base.state_us_11,Macon
base.county_us_1792,base.state_us_14,Macon
base.county_us_1793,base.state_us_28,Macon
base.county_us_1794,base.state_us_38,Macon
base.county_us_1795,base.state_us_43,Macon
base.county_us_1796,base.state_us_14,Macoupin
base.county_us_1797,base.state_us_5,Madera
base.county_us_1798,base.state_us_1,Madison
base.county_us_1799,base.state_us_10,Madison
base.county_us_1800,base.state_us_11,Madison
base.county_us_1801,base.state_us_13,Madison
base.county_us_1802,base.state_us_14,Madison
base.county_us_1803,base.state_us_15,Madison
base.county_us_1804,base.state_us_16,Madison
base.county_us_1805,base.state_us_18,Madison
base.county_us_1806,base.state_us_21,Madison
base.county_us_1807,base.state_us_22,Madison
base.county_us_1808,base.state_us_27,Madison
base.county_us_1809,base.state_us_28,Madison
base.county_us_1810,base.state_us_30,Madison
base.county_us_1811,base.state_us_37,Madison
base.county_us_1812,base.state_us_38,Madison
base.county_us_1813,base.state_us_4,Madison
base.county_us_1814,base.state_us_43,Madison
base.county_us_1815,base.state_us_44,Madison
base.county_us_1816,base.state_us_47,Madison
base.county_us_1817,base.state_us_19,Madison Parish
base.county_us_1818,base.state_us_18,Magoffin
base.county_us_1819,base.state_us_16,Mahaska
base.county_us_1820,base.state_us_36,Mahnomen
base.county_us_1821,base.state_us_30,Mahoning
base.county_us_1822,base.state_us_31,Major
base.county_us_1823,base.state_us_32,Malheur
base.county_us_1824,base.state_us_47,Manassas City
base.county_us_1825,base.state_us_47,Manassas Park City
base.county_us_1826,base.state_us_10,Manatee
base.county_us_1827,base.state_us_39,Manatí Municipio
base.county_us_1828,base.state_us_35,Manistee
base.county_us_1829,base.state_us_50,Manitowoc
base.county_us_1830,base.state_us_50,Marathon
base.county_us_1831,base.state_us_1,Marengo
base.county_us_1832,base.state_us_39,Maricao Municipio
base.county_us_1833,base.state_us_3,Maricopa
base.county_us_1834,base.state_us_38,Maries
base.county_us_1835,base.state_us_5,Marin
base.county_us_1836,base.state_us_50,Marinette
base.county_us_1837,base.state_us_1,Marion
base.county_us_1838,base.state_us_10,Marion
base.county_us_1839,base.state_us_11,Marion
base.county_us_1840,base.state_us_14,Marion
base.county_us_1841,base.state_us_15,Marion
base.county_us_1842,base.state_us_16,Marion
base.county_us_1843,base.state_us_17,Marion
base.county_us_1844,base.state_us_18,Marion
base.county_us_1845,base.state_us_30,Marion
base.county_us_1846,base.state_us_32,Marion
base.county_us_1847,base.state_us_37,Marion
base.county_us_1848,base.state_us_38,Marion
base.county_us_1849,base.state_us_4,Marion
base.county_us_1850,base.state_us_41,Marion
base.county_us_1851,base.state_us_43,Marion
base.county_us_1852,base.state_us_44,Marion
base.county_us_1853,base.state_us_49,Marion
base.county_us_1854,base.state_us_5,Mariposa
base.county_us_1855,base.state_us_41,Marlboro
base.county_us_1856,base.state_us_35,Marquette
base.county_us_1857,base.state_us_50,Marquette
base.county_us_1858,base.state_us_1,Marshall
base.county_us_1859,base.state_us_14,Marshall
base.county_us_1860,base.state_us_15,Marshall
base.county_us_1861,base.state_us_16,Marshall
base.county_us_1862,base.state_us_17,Marshall
base.county_us_1863,base.state_us_18,Marshall
base.county_us_1864,base.state_us_31,Marshall
base.county_us_1865,base.state_us_36,Marshall
base.county_us_1866,base.state_us_37,Marshall
base.county_us_1867,base.state_us_42,Marshall
base.county_us_1868,base.state_us_43,Marshall
base.county_us_1869,base.state_us_49,Marshall
base.county_us_1870,base.state_us_10,Martin
base.county_us_1871,base.state_us_15,Martin
base.county_us_1872,base.state_us_18,Martin
base.county_us_1873,base.state_us_28,Martin
base.county_us_1874,base.state_us_36,Martin
base.county_us_1875,base.state_us_44,Martin
base.county_us_1876,base.state_us_47,Martinsville City
base.county_us_1877,base.state_us_14,Mason
base.county_us_1878,base.state_us_18,Mason
base.county_us_1879,base.state_us_35,Mason
base.county_us_1880,base.state_us_44,Mason
base.county_us_1881,base.state_us_48,Mason
base.county_us_1882,base.state_us_49,Mason
base.county_us_1883,base.state_us_14,Massac
base.county_us_1884,base.state_us_44,Matagorda
base.county_us_1885,base.state_us_2,Matanuska-Susitna Borough
base.county_us_1886,base.state_us_47,Mathews
base.county_us_1887,base.state_us_12,Maui
base.county_us_1888,base.state_us_39,Maunabo Municipio
base.county_us_1889,base.state_us_43,Maury
base.county_us_1890,base.state_us_44,Maverick
base.county_us_1891,base.state_us_39,Mayagüez Municipio
base.county_us_1892,base.state_us_31,Mayes
base.county_us_1893,base.state_us_31,McClain
base.county_us_1894,base.state_us_21,McCone
base.county_us_1895,base.state_us_42,McCook
base.county_us_1896,base.state_us_41,McCormick
base.county_us_1897,base.state_us_18,McCracken
base.county_us_1898,base.state_us_18,McCreary
base.county_us_1899,base.state_us_44,McCulloch
base.county_us_1900,base.state_us_31,McCurtain
base.county_us_1901,base.state_us_38,McDonald
base.county_us_1902,base.state_us_14,McDonough
base.county_us_1903,base.state_us_28,McDowell
base.county_us_1904,base.state_us_49,McDowell
base.county_us_1905,base.state_us_11,McDuffie
base.county_us_1906,base.state_us_14,McHenry
base.county_us_1907,base.state_us_29,McHenry
base.county_us_1908,base.state_us_11,McIntosh
base.county_us_1909,base.state_us_29,McIntosh
base.county_us_1910,base.state_us_31,McIntosh
base.county_us_1911,base.state_us_39,McKean
base.county_us_1912,base.state_us_29,McKenzie
base.county_us_1913,base.state_us_26,McKinley
base.county_us_1914,base.state_us_14,McLean
base.county_us_1915,base.state_us_18,McLean
base.county_us_1916,base.state_us_29,McLean
base.county_us_1917,base.state_us_44,McLennan
base.county_us_1918,base.state_us_36,McLeod
base.county_us_1919,base.state_us_43,McMinn
base.county_us_1920,base.state_us_44,McMullen
base.county_us_1921,base.state_us_43,McNairy
base.county_us_1922,base.state_us_17,McPherson
base.county_us_1923,base.state_us_22,McPherson
base.county_us_1924,base.state_us_42,McPherson
base.county_us_1925,base.state_us_17,Meade
